id,postcode,locality,state,long,lat,NEAR_FID,NEAR_DIST
15709,6390,LOWER HOTHAM,WA,116.413369000000003,-32.805438000000002,17,108620.385993911288097
15710,6390,MARRADONG,WA,116.413369000000003,-32.805438000000002,17,108620.385993911288097
15711,6390,MOUNT COOKE,WA,116.413369000000003,-32.805438000000002,17,108620.385993911288097
15712,6390,MOUNT WELLS,WA,116.413369000000003,-32.805438000000002,17,108620.385993911288097
15713,6390,NORTH BANNISTER,WA,116.413369000000003,-32.805438000000002,17,108620.385993911288097
15714,6390,RANFORD,WA,116.413369000000003,-32.805438000000002,17,108620.385993911288097
15715,6390,UPPER MURRAY,WA,116.413369000000003,-32.805438000000002,17,108620.385993911288097
15716,6390,WURAMING,WA,116.413369000000003,-32.805438000000002,17,108620.385993911288097
15717,6391,BORANING,WA,116.773204000000007,-33.063299999999998,17,150532.215258032927522
15718,6391,CONGELIN,WA,116.773204000000007,-33.063299999999998,17,150532.215258032927522
15719,6391,CULBIN,WA,116.773204000000007,-33.063299999999998,17,150532.215258032927522
15720,6391,HILLMAN RIVER,WA,116.773204000000007,-33.063299999999998,17,150532.215258032927522
15721,6391,NARRAKINE,WA,116.773204000000007,-33.063299999999998,17,150532.215258032927522
15722,6391,QUINDANNING,WA,116.773204000000007,-33.063299999999998,17,150532.215258032927522
15723,6391,TARWONGA,WA,116.773204000000007,-33.063299999999998,17,150532.215258032927522
15724,6391,WILLIAMS,WA,116.773204000000007,-33.063299999999998,17,150532.215258032927522
15725,6392,BOKAL,WA,116.625293999999997,-33.400928999999998,17,176760.280678362731123
15726,6392,BOOLADING,WA,116.625293999999997,-33.400928999999998,17,176760.280678362731123
21780,6392,DARDADINE,WA,116.770893500000000,-33.232699400000001,17,166291.092812209564727
15727,6392,DARKAN,WA,116.625293999999997,-33.400928999999998,17,176760.280678362731123
21781,6392,MEEKING,WA,116.638768700000000,-33.248595450000003,17,161970.967425604467280
15728,6393,CORDERING,WA,116.853960000000001,-33.538227999999997,17,199681.820735946501372
15729,6393,DURANILLIN,WA,116.853960000000001,-33.538227999999997,17,199681.820735946501372
15730,6393,MOODIARRUP,WA,116.853960000000001,-33.538227999999997,17,199681.820735946501372
15731,6393,TRIGWELL,WA,116.853960000000001,-33.538227999999997,17,199681.820735946501372
15732,6394,BEAUFORT RIVER,WA,116.972036000000003,-33.833190000000002,17,233813.151008071086835
15733,6394,BOILUP,WA,116.972036000000003,-33.833190000000002,17,233813.151008071086835
15734,6394,BOSCABEL,WA,116.972036000000003,-33.833190000000002,17,233813.151008071086835
11042,6394,CHANGERUP,WA,116.972036000000003,-33.833190000000002,17,233813.151008071086835
21782,6394,MOKUP,WA,116.841541500000005,-33.629431619999998,17,208196.602519450010732
11043,6394,MURADUP,WA,116.972036000000003,-33.833190000000002,17,233813.151008071086835
11044,6394,ORCHID VALLEY,WA,116.972036000000003,-33.833190000000002,17,233813.151008071086835
11045,6394,QUALEUP,WA,116.972036000000003,-33.833190000000002,17,233813.151008071086835
11046,6395,CHERRY TREE POOL,WA,117.065275999999997,-33.885153000000003,17,242858.392535445222165
11047,6395,JINGALUP,WA,117.065275999999997,-33.885153000000003,17,242858.392535445222165
11048,6395,KOJONUP,WA,117.065275999999997,-33.885153000000003,17,242858.392535445222165
11049,6395,LUMEAH,WA,117.065275999999997,-33.885153000000003,17,242858.392535445222165
11050,6395,MOBRUP,WA,117.065275999999997,-33.885153000000003,17,242858.392535445222165
11051,6395,RYANSBROOK,WA,117.065275999999997,-33.885153000000003,17,242858.392535445222165
11052,6396,FRANKLAND,WA,117.096188999999995,-34.372016000000002,17,292917.715423480491154
21783,6396,FRANKLAND RIVER,WA,116.966803100000007,-34.338900389999999,17,285021.333942766999826
11053,6397,ROCKY GULLY,WA,116.955359000000001,-34.543671000000003,17,305959.297797683684621
11054,6398,BROKE,WA,116.604043000000004,-34.788611000000003,17,323325.198758668499067
11055,6398,NORTH WALPOLE,WA,116.604043000000004,-34.788611000000003,17,323325.198758668499067
11056,6398,WALPOLE,WA,116.604043000000004,-34.788611000000003,17,323325.198758668499067
11057,6401,BUCKLAND,WA,116.681726999999995,-31.640291999999999,17,82995.152675036166329
11058,6401,BURLONG,WA,116.681726999999995,-31.640291999999999,17,82995.152675036166329
11059,6401,CUNJARDINE,WA,116.681726999999995,-31.640291999999999,17,82995.152675036166329
11060,6401,IRISHTOWN,WA,116.681726999999995,-31.640291999999999,17,82995.152675036166329
11061,6401,JENNACUBBINE,WA,116.681726999999995,-31.640291999999999,17,82995.152675036166329
11062,6401,JENNAPULLIN,WA,116.681726999999995,-31.640291999999999,17,82995.152675036166329
24116,6401,KATRINE,WA,116.563500000000005,-31.627900000000000,17,73493.255878027455765
11063,6401,MALABAINE,WA,116.681726999999995,-31.640291999999999,17,82995.152675036166329
11064,6401,MEENAAR,WA,116.681726999999995,-31.640291999999999,17,82995.152675036166329
11065,6401,MOKINE,WA,116.681726999999995,-31.640291999999999,17,82995.152675036166329
11066,6401,MULUCKINE,WA,116.681726999999995,-31.640291999999999,17,82995.152675036166329
